Source_PhylumDivision	Target_PhylumDivision	Frequency	Percentage	Region	DepthLayer
Picozoa	Stramenopiles_X	2	1.50375939849624	SAO	SRF
Stramenopiles_X	Stramenopiles_X	2	1.50375939849624	SAO	SRF
Actinobacteria	Actinobacteria	5	0.397456279809221	SAO	DCM
Actinobacteria	Alphaproteobacteria	18	1.4308426073132	SAO	DCM
Actinobacteria	Bacteroidetes	5	0.397456279809221	SAO	DCM
Actinobacteria	Cyanobacteria	2	0.158982511923688	SAO	DCM
Actinobacteria	Dinoflagellata	2	0.158982511923688	SAO	DCM
Actinobacteria	Euryarchaeota	4	0.317965023847377	SAO	DCM
Actinobacteria	Gammaproteobacteria	2	0.158982511923688	SAO	DCM
Actinobacteria	Radiolaria	1	0.0794912559618442	SAO	DCM
Actinobacteria	SAR406	2	0.158982511923688	SAO	DCM
Actinobacteria	unBac	1	0.0794912559618442	SAO	DCM
Alphaproteobacteria	Alphaproteobacteria	193	15.3418124006359	SAO	DCM
Alphaproteobacteria	Bacteroidetes	24	1.90779014308426	SAO	DCM
Alphaproteobacteria	Chlorophyta	1	0.0794912559618442	SAO	DCM
Alphaproteobacteria	Cyanobacteria	16	1.27186009538951	SAO	DCM
Alphaproteobacteria	Dadabacteria	1	0.0794912559618442	SAO	DCM
Alphaproteobacteria	Deltaproteobacteria	6	0.476947535771065	SAO	DCM
Alphaproteobacteria	Dinoflagellata	10	0.794912559618442	SAO	DCM
Alphaproteobacteria	Euryarchaeota	18	1.4308426073132	SAO	DCM
Alphaproteobacteria	Gammaproteobacteria	17	1.35135135135135	SAO	DCM
Alphaproteobacteria	Picozoa	1	0.0794912559618442	SAO	DCM
Alphaproteobacteria	Radiolaria	4	0.317965023847377	SAO	DCM
Alphaproteobacteria	SAR406	7	0.556438791732909	SAO	DCM
Alphaproteobacteria	Stramenopiles_X	1	0.0794912559618442	SAO	DCM
Alphaproteobacteria	Thaumarchaeota	2	0.158982511923688	SAO	DCM
Alphaproteobacteria	unBac	4	0.317965023847377	SAO	DCM
Bacteroidetes	Bacteroidetes	7	0.556438791732909	SAO	DCM
Bacteroidetes	Chlorophyta	1	0.0794912559618442	SAO	DCM
Bacteroidetes	Cyanobacteria	4	0.317965023847377	SAO	DCM
Bacteroidetes	Dadabacteria	1	0.0794912559618442	SAO	DCM
Bacteroidetes	Deltaproteobacteria	2	0.158982511923688	SAO	DCM
Bacteroidetes	Dinoflagellata	2	0.158982511923688	SAO	DCM
Bacteroidetes	Euryarchaeota	4	0.317965023847377	SAO	DCM
Bacteroidetes	Gammaproteobacteria	7	0.556438791732909	SAO	DCM
Bacteroidetes	SAR406	2	0.158982511923688	SAO	DCM
Bacteroidetes	Thaumarchaeota	1	0.0794912559618442	SAO	DCM
Bacteroidetes	Verrucomicrobia	1	0.0794912559618442	SAO	DCM
Bacteroidetes	unBac	2	0.158982511923688	SAO	DCM
Bacteroidetes	unEuk	1	0.0794912559618442	SAO	DCM
Chlorophyta	Dinoflagellata	12	0.95389507154213	SAO	DCM
Chlorophyta	Euryarchaeota	1	0.0794912559618442	SAO	DCM
Chlorophyta	Ochrophyta	1	0.0794912559618442	SAO	DCM
Chlorophyta	Radiolaria	1	0.0794912559618442	SAO	DCM
Chlorophyta	Stramenopiles_X	1	0.0794912559618442	SAO	DCM
Chlorophyta	Telonemia	3	0.238473767885533	SAO	DCM
Cryptophyta	Dinoflagellata	10	0.794912559618442	SAO	DCM
Cryptophyta	Stramenopiles_X	1	0.0794912559618442	SAO	DCM
Cyanobacteria	Cyanobacteria	10	0.794912559618442	SAO	DCM
Cyanobacteria	Dinoflagellata	4	0.317965023847377	SAO	DCM
Cyanobacteria	Euryarchaeota	5	0.397456279809221	SAO	DCM
Cyanobacteria	Gammaproteobacteria	3	0.238473767885533	SAO	DCM
Cyanobacteria	Radiolaria	1	0.0794912559618442	SAO	DCM
Cyanobacteria	SAR406	2	0.158982511923688	SAO	DCM
Cyanobacteria	Verrucomicrobia	1	0.0794912559618442	SAO	DCM
Cyanobacteria	unBac	3	0.238473767885533	SAO	DCM
Cyanobacteria	unEuk	1	0.0794912559618442	SAO	DCM
Dadabacteria	Deltaproteobacteria	1	0.0794912559618442	SAO	DCM
Deltaproteobacteria	Deltaproteobacteria	2	0.158982511923688	SAO	DCM
Deltaproteobacteria	Euryarchaeota	5	0.397456279809221	SAO	DCM
Deltaproteobacteria	Gammaproteobacteria	1	0.0794912559618442	SAO	DCM
Deltaproteobacteria	SAR406	2	0.158982511923688	SAO	DCM
Deltaproteobacteria	Stramenopiles_X	1	0.0794912559618442	SAO	DCM
Deltaproteobacteria	Thaumarchaeota	1	0.0794912559618442	SAO	DCM
Deltaproteobacteria	Verrucomicrobia	2	0.158982511923688	SAO	DCM
Deltaproteobacteria	unBac	2	0.158982511923688	SAO	DCM
Dinoflagellata	Dinoflagellata	548	43.5612082670906	SAO	DCM
Dinoflagellata	Euryarchaeota	4	0.317965023847377	SAO	DCM
Dinoflagellata	Gammaproteobacteria	2	0.158982511923688	SAO	DCM
Dinoflagellata	Gemmatimonadetes	1	0.0794912559618442	SAO	DCM
Dinoflagellata	Ochrophyta	9	0.715421303656598	SAO	DCM
Dinoflagellata	Picozoa	18	1.4308426073132	SAO	DCM
Dinoflagellata	Planctomycetes	1	0.0794912559618442	SAO	DCM
Dinoflagellata	Radiolaria	25	1.9872813990461	SAO	DCM
Dinoflagellata	SAR406	3	0.238473767885533	SAO	DCM
Dinoflagellata	Stramenopiles_X	69	5.48489666136725	SAO	DCM
Dinoflagellata	Telonemia	16	1.27186009538951	SAO	DCM
Dinoflagellata	Thaumarchaeota	1	0.0794912559618442	SAO	DCM
Dinoflagellata	unBac	1	0.0794912559618442	SAO	DCM
Dinoflagellata	unEuk	20	1.58982511923688	SAO	DCM
Euryarchaeota	Euryarchaeota	4	0.317965023847377	SAO	DCM
Euryarchaeota	Gammaproteobacteria	4	0.317965023847377	SAO	DCM
Euryarchaeota	Gemmatimonadetes	1	0.0794912559618442	SAO	DCM
Euryarchaeota	Ochrophyta	1	0.0794912559618442	SAO	DCM
Euryarchaeota	Planctomycetes	3	0.238473767885533	SAO	DCM
Euryarchaeota	SAR406	7	0.556438791732909	SAO	DCM
Euryarchaeota	Stramenopiles_X	2	0.158982511923688	SAO	DCM
Euryarchaeota	Verrucomicrobia	2	0.158982511923688	SAO	DCM
Euryarchaeota	unEuk	1	0.0794912559618442	SAO	DCM
Gammaproteobacteria	Gammaproteobacteria	5	0.397456279809221	SAO	DCM
Gammaproteobacteria	SAR406	1	0.0794912559618442	SAO	DCM
Gammaproteobacteria	Stramenopiles_X	1	0.0794912559618442	SAO	DCM
Gammaproteobacteria	Verrucomicrobia	1	0.0794912559618442	SAO	DCM
Gammaproteobacteria	unBac	2	0.158982511923688	SAO	DCM
Gemmatimonadetes	Planctomycetes	1	0.0794912559618442	SAO	DCM
Gemmatimonadetes	Radiolaria	1	0.0794912559618442	SAO	DCM
Ochrophyta	Radiolaria	1	0.0794912559618442	SAO	DCM
Ochrophyta	Stramenopiles_X	1	0.0794912559618442	SAO	DCM
Ochrophyta	Telonemia	1	0.0794912559618442	SAO	DCM
Picozoa	Picozoa	3	0.238473767885533	SAO	DCM
Picozoa	Stramenopiles_X	4	0.317965023847377	SAO	DCM
Picozoa	Telonemia	1	0.0794912559618442	SAO	DCM
Picozoa	unEuk	1	0.0794912559618442	SAO	DCM
Planctomycetes	Radiolaria	1	0.0794912559618442	SAO	DCM
Planctomycetes	Verrucomicrobia	1	0.0794912559618442	SAO	DCM
Radiolaria	Radiolaria	8	0.635930047694754	SAO	DCM
Radiolaria	SAR406	1	0.0794912559618442	SAO	DCM
Radiolaria	Stramenopiles_X	2	0.158982511923688	SAO	DCM
Radiolaria	unEuk	1	0.0794912559618442	SAO	DCM
SAR406	SAR406	4	0.317965023847377	SAO	DCM
SAR406	Stramenopiles_X	1	0.0794912559618442	SAO	DCM
SAR406	Thaumarchaeota	1	0.0794912559618442	SAO	DCM
Stramenopiles_X	Stramenopiles_X	7	0.556438791732909	SAO	DCM
Stramenopiles_X	Telonemia	2	0.158982511923688	SAO	DCM
Stramenopiles_X	Thaumarchaeota	1	0.0794912559618442	SAO	DCM
Thaumarchaeota	Thaumarchaeota	1	0.0794912559618442	SAO	DCM
Verrucomicrobia	unBac	1	0.0794912559618442	SAO	DCM
Acidobacteria	Alphaproteobacteria	1	0.699300699300699	SAO	MES
Acidobacteria	Thaumarchaeota	1	0.699300699300699	SAO	MES
Actinobacteria	Actinobacteria	1	0.699300699300699	SAO	MES
Actinobacteria	Deltaproteobacteria	1	0.699300699300699	SAO	MES
Actinobacteria	Euryarchaeota	1	0.699300699300699	SAO	MES
Actinobacteria	Gammaproteobacteria	1	0.699300699300699	SAO	MES
Actinobacteria	Gemmatimonadetes	1	0.699300699300699	SAO	MES
Actinobacteria	Thaumarchaeota	3	2.0979020979021	SAO	MES
Alphaproteobacteria	Alphaproteobacteria	10	6.99300699300699	SAO	MES
Alphaproteobacteria	Bacteroidetes	4	2.7972027972028	SAO	MES
Alphaproteobacteria	Dinoflagellata	1	0.699300699300699	SAO	MES
Alphaproteobacteria	Gammaproteobacteria	7	4.89510489510489	SAO	MES
Alphaproteobacteria	NiN	1	0.699300699300699	SAO	MES
Alphaproteobacteria	Picozoa	1	0.699300699300699	SAO	MES
Alphaproteobacteria	Radiolaria	2	1.3986013986014	SAO	MES
Alphaproteobacteria	SAR406	2	1.3986013986014	SAO	MES
Alphaproteobacteria	Thaumarchaeota	1	0.699300699300699	SAO	MES
Bacteroidetes	Gammaproteobacteria	3	2.0979020979021	SAO	MES
ChO	ChO	1	0.699300699300699	SAO	MES
ChO	Deltaproteobacteria	1	0.699300699300699	SAO	MES
ChO	Dinoflagellata	2	1.3986013986014	SAO	MES
ChO	Gammaproteobacteria	1	0.699300699300699	SAO	MES
ChO	NiN	1	0.699300699300699	SAO	MES
ChO	SAR406	1	0.699300699300699	SAO	MES
Deltaproteobacteria	Gammaproteobacteria	2	1.3986013986014	SAO	MES
Deltaproteobacteria	SAR406	3	2.0979020979021	SAO	MES
Deltaproteobacteria	Thaumarchaeota	4	2.7972027972028	SAO	MES
Dinoflagellata	Dinoflagellata	13	9.09090909090909	SAO	MES
Dinoflagellata	Gammaproteobacteria	2	1.3986013986014	SAO	MES
Dinoflagellata	Radiolaria	5	3.4965034965035	SAO	MES
Dinoflagellata	Thaumarchaeota	2	1.3986013986014	SAO	MES
Euryarchaeota	Gammaproteobacteria	1	0.699300699300699	SAO	MES
Gammaproteobacteria	Gammaproteobacteria	5	3.4965034965035	SAO	MES
Gammaproteobacteria	NiN	1	0.699300699300699	SAO	MES
Gammaproteobacteria	Ochrophyta	1	0.699300699300699	SAO	MES
Gammaproteobacteria	SAR406	1	0.699300699300699	SAO	MES
Gammaproteobacteria	Thaumarchaeota	13	9.09090909090909	SAO	MES
Gemmatimonadetes	Radiolaria	1	0.699300699300699	SAO	MES
NiN	NiN	2	1.3986013986014	SAO	MES
NiN	Radiolaria	1	0.699300699300699	SAO	MES
NiN	Thaumarchaeota	3	2.0979020979021	SAO	MES
Radiolaria	Radiolaria	7	4.89510489510489	SAO	MES
Radiolaria	Thaumarchaeota	2	1.3986013986014	SAO	MES
SAR406	SAR406	1	0.699300699300699	SAO	MES
SAR406	Thaumarchaeota	1	0.699300699300699	SAO	MES
Thaumarchaeota	Thaumarchaeota	23	16.0839160839161	SAO	MES
Acidobacteria	NiN	1	0.833333333333333	SAO	BAT
Actinobacteria	Alphaproteobacteria	2	1.66666666666667	SAO	BAT
Actinobacteria	Gammaproteobacteria	1	0.833333333333333	SAO	BAT
Alphaproteobacteria	Alphaproteobacteria	15	12.5	SAO	BAT
Alphaproteobacteria	Bacteroidetes	9	7.5	SAO	BAT
Alphaproteobacteria	ChO	2	1.66666666666667	SAO	BAT
Alphaproteobacteria	Gammaproteobacteria	13	10.8333333333333	SAO	BAT
Alphaproteobacteria	NiN	1	0.833333333333333	SAO	BAT
Alphaproteobacteria	SAR406	1	0.833333333333333	SAO	BAT
Alphaproteobacteria	Stramenopiles_X	2	1.66666666666667	SAO	BAT
Bacteroidetes	Bacteroidetes	2	1.66666666666667	SAO	BAT
Bacteroidetes	Gammaproteobacteria	5	4.16666666666667	SAO	BAT
Cercozoa	Radiolaria	1	0.833333333333333	SAO	BAT
ChO	Deltaproteobacteria	1	0.833333333333333	SAO	BAT
ChO	Gammaproteobacteria	1	0.833333333333333	SAO	BAT
ChO	SAR406	1	0.833333333333333	SAO	BAT
Ciliophora	Radiolaria	1	0.833333333333333	SAO	BAT
Deltaproteobacteria	SAR406	1	0.833333333333333	SAO	BAT
Dinoflagellata	Dinoflagellata	4	3.33333333333333	SAO	BAT
Dinoflagellata	Gammaproteobacteria	1	0.833333333333333	SAO	BAT
Dinoflagellata	Radiolaria	2	1.66666666666667	SAO	BAT
Dinoflagellata	Thaumarchaeota	1	0.833333333333333	SAO	BAT
Fungi	Radiolaria	1	0.833333333333333	SAO	BAT
Fungi	Thaumarchaeota	1	0.833333333333333	SAO	BAT
Gammaproteobacteria	Gammaproteobacteria	15	12.5	SAO	BAT
Gammaproteobacteria	Gemmatimonadetes	1	0.833333333333333	SAO	BAT
Gammaproteobacteria	Ochrophyta	2	1.66666666666667	SAO	BAT
Gammaproteobacteria	Stramenopiles_X	1	0.833333333333333	SAO	BAT
Gammaproteobacteria	Thaumarchaeota	2	1.66666666666667	SAO	BAT
Gemmatimonadetes	SAR406	1	0.833333333333333	SAO	BAT
Gemmatimonadetes	Thaumarchaeota	2	1.66666666666667	SAO	BAT
NiN	SAR406	2	1.66666666666667	SAO	BAT
NiN	Thaumarchaeota	1	0.833333333333333	SAO	BAT
Ochrophyta	Stramenopiles_X	1	0.833333333333333	SAO	BAT
Radiolaria	Radiolaria	2	1.66666666666667	SAO	BAT
Radiolaria	unEuk	2	1.66666666666667	SAO	BAT
SAR406	SAR406	3	2.5	SAO	BAT
SAR406	Thaumarchaeota	6	5	SAO	BAT
Thaumarchaeota	Thaumarchaeota	9	7.5	SAO	BAT
Actinobacteria	Actinobacteria	5	1.08932461873638	SPO	SRF
Actinobacteria	Alphaproteobacteria	12	2.61437908496732	SPO	SRF
Actinobacteria	Bacteroidetes	5	1.08932461873638	SPO	SRF
Actinobacteria	Cyanobacteria	3	0.65359477124183	SPO	SRF
Actinobacteria	Gammaproteobacteria	2	0.435729847494553	SPO	SRF
Actinobacteria	Stramenopiles_X	1	0.217864923747277	SPO	SRF
Actinobacteria	unBac	1	0.217864923747277	SPO	SRF
Alphaproteobacteria	Alphaproteobacteria	77	16.7755991285403	SPO	SRF
Alphaproteobacteria	Bacteroidetes	19	4.13943355119826	SPO	SRF
Alphaproteobacteria	Cyanobacteria	5	1.08932461873638	SPO	SRF
Alphaproteobacteria	Deltaproteobacteria	1	0.217864923747277	SPO	SRF
Alphaproteobacteria	Gammaproteobacteria	12	2.61437908496732	SPO	SRF
Bacteroidetes	Bacteroidetes	5	1.08932461873638	SPO	SRF
Bacteroidetes	Cyanobacteria	2	0.435729847494553	SPO	SRF
Bacteroidetes	Dinoflagellata	1	0.217864923747277	SPO	SRF
Bacteroidetes	Gammaproteobacteria	5	1.08932461873638	SPO	SRF
Bacteroidetes	Stramenopiles_X	1	0.217864923747277	SPO	SRF
Bacteroidetes	unBac	1	0.217864923747277	SPO	SRF
Centroheliozoa	Dinoflagellata	5	1.08932461873638	SPO	SRF
Centroheliozoa	Picozoa	1	0.217864923747277	SPO	SRF
Cryptophyta	Dinoflagellata	7	1.52505446623094	SPO	SRF
Cryptophyta	Katablepharidophyta	1	0.217864923747277	SPO	SRF
Cryptophyta	Stramenopiles_X	3	0.65359477124183	SPO	SRF
Cryptophyta	Telonemia	1	0.217864923747277	SPO	SRF
Cyanobacteria	Cyanobacteria	7	1.52505446623094	SPO	SRF
Cyanobacteria	Dinoflagellata	2	0.435729847494553	SPO	SRF
Dinoflagellata	Dinoflagellata	215	46.8409586056645	SPO	SRF
Dinoflagellata	Katablepharidophyta	1	0.217864923747277	SPO	SRF
Dinoflagellata	Ochrophyta	6	1.30718954248366	SPO	SRF
Dinoflagellata	Picozoa	6	1.30718954248366	SPO	SRF
Dinoflagellata	Stramenopiles_X	26	5.66448801742919	SPO	SRF
Dinoflagellata	Telonemia	3	0.65359477124183	SPO	SRF
Dinoflagellata	unEuk	5	1.08932461873638	SPO	SRF
Gammaproteobacteria	Gammaproteobacteria	1	0.217864923747277	SPO	SRF
Katablepharidophyta	unEuk	1	0.217864923747277	SPO	SRF
Ochrophyta	Ochrophyta	1	0.217864923747277	SPO	SRF
Ochrophyta	Stramenopiles_X	1	0.217864923747277	SPO	SRF
Picozoa	Stramenopiles_X	2	0.435729847494553	SPO	SRF
Picozoa	unEuk	1	0.217864923747277	SPO	SRF
Stramenopiles_X	Stramenopiles_X	3	0.65359477124183	SPO	SRF
Stramenopiles_X	Telonemia	2	0.435729847494553	SPO	SRF
Actinobacteria	Actinobacteria	9	0.588235294117647	SPO	DCM
Actinobacteria	Alphaproteobacteria	25	1.63398692810458	SPO	DCM
Actinobacteria	Bacteroidetes	7	0.457516339869281	SPO	DCM
Actinobacteria	Cyanobacteria	4	0.261437908496732	SPO	DCM
Actinobacteria	Gammaproteobacteria	3	0.196078431372549	SPO	DCM
Actinobacteria	Planctomycetes	1	0.065359477124183	SPO	DCM
Actinobacteria	SAR406	2	0.130718954248366	SPO	DCM
Actinobacteria	Verrucomicrobia	1	0.065359477124183	SPO	DCM
Actinobacteria	unBac	2	0.130718954248366	SPO	DCM
Alphaproteobacteria	Alphaproteobacteria	261	17.0588235294118	SPO	DCM
Alphaproteobacteria	Bacteroidetes	50	3.26797385620915	SPO	DCM
Alphaproteobacteria	Chlorophyta	1	0.065359477124183	SPO	DCM
Alphaproteobacteria	Cryptophyta	1	0.065359477124183	SPO	DCM
Alphaproteobacteria	Cyanobacteria	17	1.11111111111111	SPO	DCM
Alphaproteobacteria	Dadabacteria	4	0.261437908496732	SPO	DCM
Alphaproteobacteria	Deltaproteobacteria	11	0.718954248366013	SPO	DCM
Alphaproteobacteria	Dinoflagellata	10	0.65359477124183	SPO	DCM
Alphaproteobacteria	Euryarchaeota	10	0.65359477124183	SPO	DCM
Alphaproteobacteria	Firmicutes	1	0.065359477124183	SPO	DCM
Alphaproteobacteria	Gammaproteobacteria	61	3.98692810457516	SPO	DCM
Alphaproteobacteria	Gemmatimonadetes	2	0.130718954248366	SPO	DCM
Alphaproteobacteria	Picozoa	1	0.065359477124183	SPO	DCM
Alphaproteobacteria	Planctomycetes	7	0.457516339869281	SPO	DCM
Alphaproteobacteria	Radiolaria	12	0.784313725490196	SPO	DCM
Alphaproteobacteria	SAR406	10	0.65359477124183	SPO	DCM
Alphaproteobacteria	Stramenopiles_X	2	0.130718954248366	SPO	DCM
Alphaproteobacteria	Verrucomicrobia	5	0.326797385620915	SPO	DCM
Alphaproteobacteria	unBac	5	0.326797385620915	SPO	DCM
Apicomplexa	Bacteroidetes	1	0.065359477124183	SPO	DCM
Bacteroidetes	Bacteroidetes	16	1.04575163398693	SPO	DCM
Bacteroidetes	Cyanobacteria	15	0.980392156862745	SPO	DCM
Bacteroidetes	Dadabacteria	2	0.130718954248366	SPO	DCM
Bacteroidetes	Deltaproteobacteria	2	0.130718954248366	SPO	DCM
Bacteroidetes	Dinoflagellata	2	0.130718954248366	SPO	DCM
Bacteroidetes	Euryarchaeota	4	0.261437908496732	SPO	DCM
Bacteroidetes	Gammaproteobacteria	20	1.30718954248366	SPO	DCM
Bacteroidetes	Hilomonadea	1	0.065359477124183	SPO	DCM
Bacteroidetes	Planctomycetes	3	0.196078431372549	SPO	DCM
Bacteroidetes	Radiolaria	2	0.130718954248366	SPO	DCM
Bacteroidetes	SAR406	3	0.196078431372549	SPO	DCM
Bacteroidetes	Verrucomicrobia	1	0.065359477124183	SPO	DCM
Bacteroidetes	unBac	4	0.261437908496732	SPO	DCM
Bacteroidetes	unEuk	1	0.065359477124183	SPO	DCM
Chlorophyta	Chlorophyta	1	0.065359477124183	SPO	DCM
Chlorophyta	Cryptophyta	1	0.065359477124183	SPO	DCM
Chlorophyta	Cyanobacteria	1	0.065359477124183	SPO	DCM
Chlorophyta	Dinoflagellata	15	0.980392156862745	SPO	DCM
Chlorophyta	Radiolaria	4	0.261437908496732	SPO	DCM
Chlorophyta	Stramenopiles_X	6	0.392156862745098	SPO	DCM
Chlorophyta	Telonemia	1	0.065359477124183	SPO	DCM
Chlorophyta	unBac	1	0.065359477124183	SPO	DCM
Choanoflagellida	Dinoflagellata	1	0.065359477124183	SPO	DCM
Cryptophyta	Dinoflagellata	6	0.392156862745098	SPO	DCM
Cryptophyta	Stramenopiles_X	3	0.196078431372549	SPO	DCM
Cyanobacteria	Cyanobacteria	18	1.17647058823529	SPO	DCM
Cyanobacteria	Dadabacteria	1	0.065359477124183	SPO	DCM
Cyanobacteria	Deltaproteobacteria	1	0.065359477124183	SPO	DCM
Cyanobacteria	Dinoflagellata	2	0.130718954248366	SPO	DCM
Cyanobacteria	Euryarchaeota	4	0.261437908496732	SPO	DCM
Cyanobacteria	Gammaproteobacteria	10	0.65359477124183	SPO	DCM
Cyanobacteria	Planctomycetes	3	0.196078431372549	SPO	DCM
Cyanobacteria	Radiolaria	1	0.065359477124183	SPO	DCM
Cyanobacteria	SAR406	2	0.130718954248366	SPO	DCM
Cyanobacteria	Verrucomicrobia	4	0.261437908496732	SPO	DCM
Cyanobacteria	unBac	3	0.196078431372549	SPO	DCM
Dadabacteria	Deltaproteobacteria	1	0.065359477124183	SPO	DCM
Dadabacteria	Euryarchaeota	1	0.065359477124183	SPO	DCM
Dadabacteria	Gammaproteobacteria	3	0.196078431372549	SPO	DCM
Dadabacteria	Radiolaria	1	0.065359477124183	SPO	DCM
Deltaproteobacteria	Deltaproteobacteria	1	0.065359477124183	SPO	DCM
Deltaproteobacteria	Euryarchaeota	4	0.261437908496732	SPO	DCM
Deltaproteobacteria	Gammaproteobacteria	3	0.196078431372549	SPO	DCM
Deltaproteobacteria	Planctomycetes	1	0.065359477124183	SPO	DCM
Deltaproteobacteria	Radiolaria	1	0.065359477124183	SPO	DCM
Deltaproteobacteria	Verrucomicrobia	1	0.065359477124183	SPO	DCM
Deltaproteobacteria	unBac	2	0.130718954248366	SPO	DCM
Dinoflagellata	Dinoflagellata	518	33.8562091503268	SPO	DCM
Dinoflagellata	Euryarchaeota	4	0.261437908496732	SPO	DCM
Dinoflagellata	Gemmatimonadetes	2	0.130718954248366	SPO	DCM
Dinoflagellata	Ochrophyta	6	0.392156862745098	SPO	DCM
Dinoflagellata	Picozoa	5	0.326797385620915	SPO	DCM
Dinoflagellata	Planctomycetes	2	0.130718954248366	SPO	DCM
Dinoflagellata	Radiolaria	40	2.61437908496732	SPO	DCM
Dinoflagellata	SAR406	2	0.130718954248366	SPO	DCM
Dinoflagellata	Stramenopiles_X	57	3.72549019607843	SPO	DCM
Dinoflagellata	Telonemia	13	0.849673202614379	SPO	DCM
Dinoflagellata	unBac	1	0.065359477124183	SPO	DCM
Dinoflagellata	unEuk	32	2.09150326797386	SPO	DCM
Euryarchaeota	Euryarchaeota	3	0.196078431372549	SPO	DCM
Euryarchaeota	Gammaproteobacteria	4	0.261437908496732	SPO	DCM
Euryarchaeota	Gemmatimonadetes	1	0.065359477124183	SPO	DCM
Euryarchaeota	Ochrophyta	1	0.065359477124183	SPO	DCM
Euryarchaeota	Planctomycetes	4	0.261437908496732	SPO	DCM
Euryarchaeota	Radiolaria	2	0.130718954248366	SPO	DCM
Euryarchaeota	SAR406	6	0.392156862745098	SPO	DCM
Euryarchaeota	Stramenopiles_X	2	0.130718954248366	SPO	DCM
Euryarchaeota	Verrucomicrobia	2	0.130718954248366	SPO	DCM
Euryarchaeota	unEuk	1	0.065359477124183	SPO	DCM
Gammaproteobacteria	Gammaproteobacteria	15	0.980392156862745	SPO	DCM
Gammaproteobacteria	Planctomycetes	3	0.196078431372549	SPO	DCM
Gammaproteobacteria	Radiolaria	2	0.130718954248366	SPO	DCM
Gammaproteobacteria	SAR406	4	0.261437908496732	SPO	DCM
Gammaproteobacteria	Verrucomicrobia	4	0.261437908496732	SPO	DCM
Gammaproteobacteria	unBac	3	0.196078431372549	SPO	DCM
Gemmatimonadetes	Planctomycetes	2	0.130718954248366	SPO	DCM
Ochrophyta	Radiolaria	1	0.065359477124183	SPO	DCM
Picozoa	Picozoa	1	0.065359477124183	SPO	DCM
Picozoa	Radiolaria	1	0.065359477124183	SPO	DCM
Picozoa	Stramenopiles_X	1	0.065359477124183	SPO	DCM
Picozoa	Telonemia	1	0.065359477124183	SPO	DCM
Picozoa	unEuk	1	0.065359477124183	SPO	DCM
Planctomycetes	Planctomycetes	1	0.065359477124183	SPO	DCM
Planctomycetes	Radiolaria	2	0.130718954248366	SPO	DCM
Planctomycetes	SAR406	1	0.065359477124183	SPO	DCM
Planctomycetes	Stramenopiles_X	1	0.065359477124183	SPO	DCM
Planctomycetes	Verrucomicrobia	3	0.196078431372549	SPO	DCM
Radiolaria	Radiolaria	40	2.61437908496732	SPO	DCM
Radiolaria	SAR406	3	0.196078431372549	SPO	DCM
Radiolaria	Stramenopiles_X	3	0.196078431372549	SPO	DCM
Radiolaria	Verrucomicrobia	1	0.065359477124183	SPO	DCM
Stramenopiles_X	Stramenopiles_X	11	0.718954248366013	SPO	DCM
Stramenopiles_X	Telonemia	2	0.130718954248366	SPO	DCM
Stramenopiles_X	unEuk	1	0.065359477124183	SPO	DCM
Telonemia	Telonemia	1	0.065359477124183	SPO	DCM
Verrucomicrobia	Verrucomicrobia	1	0.065359477124183	SPO	DCM
Verrucomicrobia	unBac	1	0.065359477124183	SPO	DCM
unBac	unBac	1	0.065359477124183	SPO	DCM
Acidobacteria	Actinobacteria	1	0.25062656641604	SPO	MES
Acidobacteria	Alphaproteobacteria	1	0.25062656641604	SPO	MES
Acidobacteria	ChO	1	0.25062656641604	SPO	MES
Acidobacteria	NiN	2	0.50125313283208	SPO	MES
Acidobacteria	Radiolaria	2	0.50125313283208	SPO	MES
Acidobacteria	Thaumarchaeota	5	1.2531328320802	SPO	MES
Actinobacteria	Actinobacteria	7	1.75438596491228	SPO	MES
Actinobacteria	Alphaproteobacteria	5	1.2531328320802	SPO	MES
Actinobacteria	Bacteroidetes	2	0.50125313283208	SPO	MES
Actinobacteria	Deltaproteobacteria	2	0.50125313283208	SPO	MES
Actinobacteria	Euryarchaeota	2	0.50125313283208	SPO	MES
Actinobacteria	Gammaproteobacteria	7	1.75438596491228	SPO	MES
Actinobacteria	Gemmatimonadetes	1	0.25062656641604	SPO	MES
Actinobacteria	NiN	2	0.50125313283208	SPO	MES
Actinobacteria	Thaumarchaeota	7	1.75438596491228	SPO	MES
Actinobacteria	unBac	1	0.25062656641604	SPO	MES
Alphaproteobacteria	Alphaproteobacteria	49	12.280701754386	SPO	MES
Alphaproteobacteria	Bacteroidetes	5	1.2531328320802	SPO	MES
Alphaproteobacteria	ChO	2	0.50125313283208	SPO	MES
Alphaproteobacteria	Deltaproteobacteria	2	0.50125313283208	SPO	MES
Alphaproteobacteria	Dinoflagellata	1	0.25062656641604	SPO	MES
Alphaproteobacteria	Euryarchaeota	2	0.50125313283208	SPO	MES
Alphaproteobacteria	Gammaproteobacteria	15	3.7593984962406	SPO	MES
Alphaproteobacteria	NiN	2	0.50125313283208	SPO	MES
Alphaproteobacteria	Planctomycetes	3	0.75187969924812	SPO	MES
Alphaproteobacteria	Radiolaria	2	0.50125313283208	SPO	MES
Alphaproteobacteria	SAR406	9	2.25563909774436	SPO	MES
Alphaproteobacteria	Thaumarchaeota	14	3.50877192982456	SPO	MES
