Source	Target	Weight
Euk_ASV_405	Euk_ASV_1681	0.145319403061402
Euk_ASV_837	Euk_ASV_1681	0.133144407996201
Euk_ASV_930	Euk_ASV_1681	0.1706340277255
Euk_ASV_945	Euk_ASV_1681	0.156466319308416
Euk_ASV_1032	Euk_ASV_1683	0.14797722433023
Euk_ASV_324	Euk_ASV_1684	0.165979586174463
Euk_ASV_914	Euk_ASV_1684	0.129687805395939
Euk_ASV_937	Euk_ASV_1684	0.179139002523446
Euk_ASV_939	Euk_ASV_1684	0.231323059582883
Euk_ASV_949	Euk_ASV_1684	0.326433137033271
Euk_ASV_1292	Euk_ASV_1684	0.130711274316119
Euk_ASV_1356	Euk_ASV_1684	0.145644849781857
Euk_ASV_5	Euk_ASV_1685	0.162829928646985
Euk_ASV_724	Euk_ASV_1685	0.173106954677801
Euk_ASV_728	Euk_ASV_1685	0.163645052495583
Euk_ASV_750	Euk_ASV_1685	0.148843408321966
Euk_ASV_814	Euk_ASV_1685	0.221959572053376
Euk_ASV_1223	Euk_ASV_1685	0.143604287070982
Euk_ASV_1292	Euk_ASV_1685	0.188733738362033
Euk_ASV_468	Euk_ASV_1687	0.171497233807426
Euk_ASV_573	Euk_ASV_1687	0.129406517272355
Euk_ASV_821	Euk_ASV_1687	0.180691854426639
Euk_ASV_491	Euk_ASV_1689	0.410274519798494
Euk_ASV_709	Euk_ASV_1689	0.153833459765308
Euk_ASV_1581	Euk_ASV_1689	0.460193401951428
Euk_ASV_898	Euk_ASV_1691	0.197064200085874
Euk_ASV_1081	Euk_ASV_1691	0.186502906260212
Euk_ASV_333	Euk_ASV_1692	0.15122901150702
Euk_ASV_416	Euk_ASV_1692	0.129902507856257
Euk_ASV_867	Euk_ASV_1692	0.27018952261874
Euk_ASV_910	Euk_ASV_1692	0.13166013435133
Euk_ASV_1209	Euk_ASV_1692	0.155871333032598
Euk_ASV_325	Euk_ASV_1693	0.17375780312077
Euk_ASV_348	Euk_ASV_1693	0.141756472358974
Euk_ASV_351	Euk_ASV_1693	0.307062761137441
Euk_ASV_386	Euk_ASV_1693	0.168863705352941
Euk_ASV_803	Euk_ASV_1693	0.147828744187075
Euk_ASV_1186	Euk_ASV_1693	0.138354716364259
Euk_ASV_1558	Euk_ASV_1693	0.170963948389604
Euk_ASV_1659	Euk_ASV_1693	0.153525797543487
Euk_ASV_463	Euk_ASV_1695	0.146927234310591
Euk_ASV_478	Euk_ASV_1695	0.154760826817268
Euk_ASV_540	Euk_ASV_1695	0.295453213228277
Euk_ASV_1584	Euk_ASV_1695	0.251799258015552
Euk_ASV_141	Euk_ASV_1700	0.384190775388174
Euk_ASV_216	Euk_ASV_1700	0.197832672490111
Euk_ASV_351	Euk_ASV_1700	-0.131087138882942
Euk_ASV_589	Euk_ASV_1700	-0.174838046986114
Euk_ASV_752	Euk_ASV_1700	0.231141272669334
Euk_ASV_1009	Euk_ASV_1700	0.167985611251166
Euk_ASV_1493	Euk_ASV_1700	0.155640406311601
Euk_ASV_1680	Euk_ASV_1700	0.156716385042222
Euk_ASV_1048	Euk_ASV_1701	0.439344468965148
Euk_ASV_325	Euk_ASV_1706	0.299276468511009
Euk_ASV_543	Euk_ASV_1706	0.182957917835736
Euk_ASV_579	Euk_ASV_1706	0.135658473293592
Euk_ASV_641	Euk_ASV_1706	0.166468005972444
Euk_ASV_855	Euk_ASV_1706	0.24278227657879
Euk_ASV_1065	Euk_ASV_1706	0.208189329631577
Euk_ASV_1188	Euk_ASV_1706	0.133130133410703
Euk_ASV_1260	Euk_ASV_1706	0.164389875113775
Euk_ASV_1315	Euk_ASV_1706	0.19856807628069
Euk_ASV_1514	Euk_ASV_1706	0.135306101408617
Euk_ASV_1590	Euk_ASV_1706	0.181057503359052
Euk_ASV_459	Euk_ASV_1709	0.134525007661962
Euk_ASV_523	Euk_ASV_1709	0.151327135258705
Euk_ASV_582	Euk_ASV_1709	0.169498881419164
Euk_ASV_607	Euk_ASV_1709	0.162376916584057
Euk_ASV_1248	Euk_ASV_1709	0.134460229078282
Euk_ASV_1408	Euk_ASV_1709	0.146327155384663
Euk_ASV_25	Euk_ASV_1710	0.21492952246854
Euk_ASV_443	Euk_ASV_1710	0.138798528346001
Euk_ASV_525	Euk_ASV_1710	0.160811206356156
Euk_ASV_771	Euk_ASV_1710	0.166716385255343
Euk_ASV_922	Euk_ASV_1710	0.27219034303752
Euk_ASV_1110	Euk_ASV_1710	0.177680637097346
Euk_ASV_505	Euk_ASV_1711	0.138577822397438
Euk_ASV_566	Euk_ASV_1711	0.152241294111302
Euk_ASV_893	Euk_ASV_1711	0.131399805182623
Euk_ASV_970	Euk_ASV_1711	0.161812668628812
Euk_ASV_1011	Euk_ASV_1711	0.140074045865871
Euk_ASV_1090	Euk_ASV_1711	-0.139808771064713
Euk_ASV_1151	Euk_ASV_1713	-0.14487286300967
Euk_ASV_1341	Euk_ASV_1713	0.639457573420816
Euk_ASV_1428	Euk_ASV_1713	0.148425535116334
Euk_ASV_1575	Euk_ASV_1713	0.143358264740203
Euk_ASV_1104	Euk_ASV_1715	0.136951308944393
Euk_ASV_1410	Euk_ASV_1715	0.206522487742587
Euk_ASV_1591	Euk_ASV_1715	0.177593506368673
Euk_ASV_410	Euk_ASV_1716	0.177032614895093
Euk_ASV_579	Euk_ASV_1716	0.173964340813571
Euk_ASV_1118	Euk_ASV_1716	0.66222910244619
Euk_ASV_1562	Euk_ASV_1716	0.130767618992441
Euk_ASV_864	Euk_ASV_1717	0.222511434734603
Euk_ASV_939	Euk_ASV_1717	0.146703903562636
Euk_ASV_1248	Euk_ASV_1717	0.150092583805617
Euk_ASV_1420	Euk_ASV_1717	0.134819893670493
Euk_ASV_145	Euk_ASV_1719	0.13563519057731
Euk_ASV_859	Euk_ASV_1719	0.131418072147465
Euk_ASV_907	Euk_ASV_1719	0.252944237241923
Euk_ASV_1258	Euk_ASV_1719	0.12973644974729
Euk_ASV_1647	Euk_ASV_1719	0.165827084118845
Euk_ASV_1693	Euk_ASV_1719	0.163069231658445
Euk_ASV_1211	Euk_ASV_1720	0.166495422167479
Euk_ASV_1689	Euk_ASV_1720	0.203692534408628
Euk_ASV_156	Euk_ASV_1722	0.17776087574856
Euk_ASV_293	Euk_ASV_1722	0.131686062546011
Euk_ASV_1426	Euk_ASV_1722	0.210766929854507
Euk_ASV_1524	Euk_ASV_1722	0.218069880473599
Euk_ASV_1532	Euk_ASV_1722	0.148687733025713
Euk_ASV_1612	Euk_ASV_1722	0.138981082604641
Euk_ASV_476	Euk_ASV_1723	0.175821470565721
Euk_ASV_936	Euk_ASV_1723	0.177094011094244
Euk_ASV_1087	Euk_ASV_1723	0.353849907669233
Euk_ASV_1125	Euk_ASV_1723	-0.145549799285467
Euk_ASV_1532	Euk_ASV_1723	0.166345088803145
Euk_ASV_211	Euk_ASV_1725	0.183423744558372
Euk_ASV_354	Euk_ASV_1725	0.155831917739404
Euk_ASV_442	Euk_ASV_1725	0.219573310554318
Euk_ASV_587	Euk_ASV_1725	0.161424983964013
Euk_ASV_942	Euk_ASV_1725	0.17136773590811
Euk_ASV_1092	Euk_ASV_1725	0.177901654488572
Euk_ASV_1602	Euk_ASV_1725	0.221120701839184
Euk_ASV_646	Euk_ASV_1726	0.216437036814267
Euk_ASV_1289	Euk_ASV_1726	0.304898162951777
Euk_ASV_129	Euk_ASV_1727	0.129064043072941
Euk_ASV_460	Euk_ASV_1727	0.155931911096106
Euk_ASV_762	Euk_ASV_1727	0.161210120144654
Euk_ASV_968	Euk_ASV_1727	0.21291285512953
Euk_ASV_1261	Euk_ASV_1727	0.135240161716388
Euk_ASV_318	Euk_ASV_1730	0.136452215084218
Euk_ASV_555	Euk_ASV_1730	0.238150028143017
Euk_ASV_673	Euk_ASV_1730	0.235150769531052
Euk_ASV_1022	Euk_ASV_1730	0.129164977554624
Euk_ASV_148	Euk_ASV_1731	0.16552390130511
Euk_ASV_275	Euk_ASV_1731	0.130149998346692
Euk_ASV_358	Euk_ASV_1731	0.196786595356309
Euk_ASV_381	Euk_ASV_1731	0.209542623361114
Euk_ASV_79	Euk_ASV_1733	0.155932659561733
Euk_ASV_970	Euk_ASV_1733	0.163388947464682
Euk_ASV_1343	Euk_ASV_1733	0.141508082039486
Euk_ASV_626	Euk_ASV_1735	0.245306180029257
Euk_ASV_893	Euk_ASV_1735	0.131370832104245
Euk_ASV_935	Euk_ASV_1735	0.200432785198581
Euk_ASV_1291	Euk_ASV_1735	0.187725351466798
Euk_ASV_1348	Euk_ASV_1735	0.13297501549931
Euk_ASV_1534	Euk_ASV_1735	0.318050999022153
Euk_ASV_287	Euk_ASV_1736	0.143772659286783
Euk_ASV_334	Euk_ASV_1736	0.156260310846422
Euk_ASV_644	Euk_ASV_1736	0.139826168051355
Euk_ASV_758	Euk_ASV_1736	0.176275164680695
Euk_ASV_1051	Euk_ASV_1736	0.137562451516046
Euk_ASV_1214	Euk_ASV_1736	0.139791300346244
Euk_ASV_1371	Euk_ASV_1736	0.139130195822995
Euk_ASV_656	Euk_ASV_1737	0.190638210858419
Euk_ASV_1531	Euk_ASV_1737	0.146412650641558
Euk_ASV_356	Euk_ASV_1739	0.131074118060926
Euk_ASV_545	Euk_ASV_1739	0.230788249678721
Euk_ASV_1209	Euk_ASV_1739	0.208901447342542
Euk_ASV_1433	Euk_ASV_1739	0.142864164894525
Euk_ASV_123	Euk_ASV_1741	0.129227123778556
Euk_ASV_508	Euk_ASV_1741	0.168087339947101
Euk_ASV_591	Euk_ASV_1741	0.134593290276786
Euk_ASV_1063	Euk_ASV_1741	-0.13203600162251
Euk_ASV_1087	Euk_ASV_1741	0.155439858049194
Euk_ASV_1130	Euk_ASV_1741	0.182283886758211
Euk_ASV_1134	Euk_ASV_1741	0.211186920607976
Euk_ASV_1256	Euk_ASV_1741	-0.142834843969646
Euk_ASV_1719	Euk_ASV_1741	0.178164921611735
Euk_ASV_210	Euk_ASV_1742	0.150332927572372
Euk_ASV_289	Euk_ASV_1742	0.132432681548658
Euk_ASV_322	Euk_ASV_1742	0.243078221972886
Euk_ASV_371	Euk_ASV_1742	0.149566951469749
Euk_ASV_372	Euk_ASV_1742	0.205732460071901
Euk_ASV_389	Euk_ASV_1742	0.130879154116085
Euk_ASV_572	Euk_ASV_1742	0.157735954225613
Euk_ASV_580	Euk_ASV_1742	0.314064056947345
Euk_ASV_813	Euk_ASV_1742	0.158262045820767
Euk_ASV_1078	Euk_ASV_1742	0.131235953496883
Euk_ASV_1213	Euk_ASV_1742	0.252833318665554
Euk_ASV_1283	Euk_ASV_1742	0.170874003211247
Euk_ASV_682	Euk_ASV_1746	0.132650085462262
Euk_ASV_772	Euk_ASV_1746	0.177386051153897
Euk_ASV_1018	Euk_ASV_1746	0.166856293468651
Euk_ASV_1091	Euk_ASV_1746	0.148603601778346
Euk_ASV_1223	Euk_ASV_1746	0.139602026006952
Euk_ASV_1292	Euk_ASV_1746	0.209806512688909
Euk_ASV_83	Euk_ASV_1748	0.372700150730319
Euk_ASV_144	Euk_ASV_1748	-0.166700264851997
Euk_ASV_494	Euk_ASV_1748	0.220592751719664
Euk_ASV_685	Euk_ASV_1748	0.141433326525756
Euk_ASV_529	Euk_ASV_1750	0.138757126602414
Euk_ASV_537	Euk_ASV_1750	0.135435709470201
Euk_ASV_696	Euk_ASV_1750	0.12972150809527
Euk_ASV_804	Euk_ASV_1750	0.166676116264744
Euk_ASV_1032	Euk_ASV_1750	0.142361899684964
Euk_ASV_1106	Euk_ASV_1750	0.14518262944808
Euk_ASV_1211	Euk_ASV_1750	0.160029200168112
Euk_ASV_1276	Euk_ASV_1750	0.131370618505813
Euk_ASV_1683	Euk_ASV_1750	0.162642275717263
Euk_ASV_428	Euk_ASV_1751	0.146708988485655
Euk_ASV_984	Euk_ASV_1751	0.230692317517397
Euk_ASV_1303	Euk_ASV_1751	0.246134408067494
Euk_ASV_1383	Euk_ASV_1751	0.13259753481958
Euk_ASV_1525	Euk_ASV_1751	0.149147288922578
Euk_ASV_1062	Euk_ASV_1754	0.157563071395447
Euk_ASV_1396	Euk_ASV_1754	0.186383250878931
Euk_ASV_949	Euk_ASV_1755	0.350949654732795
Euk_ASV_124	Euk_ASV_1756	0.142665703064304
Euk_ASV_661	Euk_ASV_1756	0.134611900056852
Euk_ASV_1595	Euk_ASV_1756	0.13001676778917
Euk_ASV_1636	Euk_ASV_1756	0.168770962324034
Euk_ASV_351	Euk_ASV_1758	0.13127189709768
Euk_ASV_413	Euk_ASV_1758	0.149356632858648
Euk_ASV_936	Euk_ASV_1758	0.155994085423877
Euk_ASV_1107	Euk_ASV_1758	0.177830027752326
Euk_ASV_1253	Euk_ASV_1758	0.172649578940324
Euk_ASV_1463	Euk_ASV_1758	0.134990121485009
Euk_ASV_156	Euk_ASV_1760	0.159554688213913
Euk_ASV_275	Euk_ASV_1760	0.214431779735432
Euk_ASV_291	Euk_ASV_1760	0.152371182499603
Euk_ASV_1002	Euk_ASV_1760	0.170295553337457
Euk_ASV_1063	Euk_ASV_1760	0.167310991080903
Euk_ASV_1065	Euk_ASV_1760	0.213117817534431
Euk_ASV_1495	Euk_ASV_1760	0.155784582825781
Euk_ASV_1524	Euk_ASV_1760	0.156021747457754
Euk_ASV_1615	Euk_ASV_1760	0.245995675328703
Euk_ASV_1200	Euk_ASV_1761	0.210908556170468
Euk_ASV_1665	Euk_ASV_1761	0.231654384490033
Euk_ASV_476	Euk_ASV_1763	0.18602764329817
Euk_ASV_643	Euk_ASV_1763	0.140043348052876
Euk_ASV_1001	Euk_ASV_1763	-0.143934328397819
Euk_ASV_1287	Euk_ASV_1763	0.13838505722676
Euk_ASV_1313	Euk_ASV_1763	0.13575277677349
Euk_ASV_937	Euk_ASV_1765	0.18457899774076
Euk_ASV_1484	Euk_ASV_1765	0.129421589284851
Euk_ASV_1618	Euk_ASV_1765	0.142269661484398
Euk_ASV_1746	Euk_ASV_1765	0.180066503413696
Euk_ASV_381	Euk_ASV_1767	0.130584598683862
Euk_ASV_718	Euk_ASV_1767	0.163436919454998
Euk_ASV_1599	Euk_ASV_1767	0.17292329082282
Euk_ASV_1731	Euk_ASV_1767	0.160978981048715
Euk_ASV_103	Euk_ASV_1768	0.150482188431741
Euk_ASV_851	Euk_ASV_1768	0.145016364924699
Euk_ASV_904	Euk_ASV_1768	0.176727423155327
Euk_ASV_1529	Euk_ASV_1768	0.13861100651958
Euk_ASV_79	Euk_ASV_1769	0.153843863650688
Euk_ASV_371	Euk_ASV_1769	0.169339132333454
Euk_ASV_548	Euk_ASV_1769	0.192239366920653
Euk_ASV_853	Euk_ASV_1769	0.161856453766257
Euk_ASV_1237	Euk_ASV_1769	0.151163239054111
Euk_ASV_1252	Euk_ASV_1769	0.146053826339835
Euk_ASV_1324	Euk_ASV_1769	0.17483591090806
Euk_ASV_1355	Euk_ASV_1769	0.1686844775555
Euk_ASV_1374	Euk_ASV_1769	0.131844579172005
Euk_ASV_1597	Euk_ASV_1769	0.169118490758102
Euk_ASV_660	Euk_ASV_1771	0.137712030219512
Euk_ASV_3	Euk_ASV_1774	0.134421389813784
Euk_ASV_313	Euk_ASV_1774	0.154394413002771
Euk_ASV_755	Euk_ASV_1774	0.170139502255705
Euk_ASV_914	Euk_ASV_1774	0.135931432917572
Euk_ASV_939	Euk_ASV_1774	0.150998954760007
Euk_ASV_1356	Euk_ASV_1774	0.130386952911693
Euk_ASV_435	Euk_ASV_1775	0.133765476399289
Euk_ASV_528	Euk_ASV_1775	0.309881270186533
Euk_ASV_612	Euk_ASV_1775	0.187370167592681
Euk_ASV_914	Euk_ASV_1775	0.252325177061358
Euk_ASV_1022	Euk_ASV_1775	0.150667550533142
Euk_ASV_1717	Euk_ASV_1775	0.14263783753973
Euk_ASV_84	Euk_ASV_1776	0.149658543837645
Euk_ASV_886	Euk_ASV_1776	0.158737410836038
Euk_ASV_1558	Euk_ASV_1776	0.139688074769895
Euk_ASV_1579	Euk_ASV_1776	0.150411428740118
Euk_ASV_407	Euk_ASV_1779	0.131505948897382
Euk_ASV_516	Euk_ASV_1779	0.281693867465172
Euk_ASV_598	Euk_ASV_1779	0.132652450414738
Euk_ASV_614	Euk_ASV_1779	0.153082319239053
Euk_ASV_708	Euk_ASV_1779	0.142947085331784
Euk_ASV_728	Euk_ASV_1779	0.142521130642182
Euk_ASV_827	Euk_ASV_1779	0.214871317653432
Euk_ASV_833	Euk_ASV_1779	0.289366232228748
Euk_ASV_932	Euk_ASV_1779	0.193134739674016
Euk_ASV_1450	Euk_ASV_1779	0.343663337545549
Euk_ASV_349	Euk_ASV_1782	0.214109150422355
Euk_ASV_405	Euk_ASV_1782	0.143395801005712
Euk_ASV_525	Euk_ASV_1782	0.220723305666499
Euk_ASV_1123	Euk_ASV_1782	0.235964679470428
Euk_ASV_1726	Euk_ASV_1782	0.382687892834106
Euk_ASV_145	Euk_ASV_1784	0.15782824457683
Euk_ASV_352	Euk_ASV_1784	0.144625752636536
Euk_ASV_501	Euk_ASV_1784	0.201341798386165
Euk_ASV_688	Euk_ASV_1784	0.165389499269904
Euk_ASV_758	Euk_ASV_1784	0.129372340830851
Euk_ASV_1419	Euk_ASV_1784	0.207000422314237
Euk_ASV_524	Euk_ASV_1785	0.14945405881748
Euk_ASV_904	Euk_ASV_1785	0.194114772795213
Euk_ASV_959	Euk_ASV_1785	0.26188106456461
Euk_ASV_1553	Euk_ASV_1785	0.165248495324361
Euk_ASV_352	Euk_ASV_1786	0.271658791966534
Euk_ASV_1334	Euk_ASV_1786	0.133385194213507
Euk_ASV_1535	Euk_ASV_1786	0.141519496690191
Euk_ASV_1273	Euk_ASV_1788	0.251366283046493
Euk_ASV_424	Euk_ASV_1789	0.255604936635719
Euk_ASV_580	Euk_ASV_1789	0.185050719511269
Euk_ASV_893	Euk_ASV_1789	0.169589483335386
Euk_ASV_1534	Euk_ASV_1789	0.227097900828027
Euk_ASV_450	Euk_ASV_1790	0.14633294083602
Euk_ASV_712	Euk_ASV_1790	0.141412523994788
Euk_ASV_1078	Euk_ASV_1790	0.169070713009359
Euk_ASV_1419	Euk_ASV_1790	0.342465213960422
Euk_ASV_416	Euk_ASV_1794	0.139204265838633
Euk_ASV_551	Euk_ASV_1794	0.153549977348827
Euk_ASV_552	Euk_ASV_1794	0.148040782765794
Euk_ASV_748	Euk_ASV_1794	0.187471423681108
Euk_ASV_766	Euk_ASV_1794	0.14806332484083
Euk_ASV_821	Euk_ASV_1794	0.155866360528469
Euk_ASV_979	Euk_ASV_1794	0.164396073534385
Euk_ASV_271	Euk_ASV_1795	0.161851076050832
Euk_ASV_575	Euk_ASV_1795	0.149083363026363
Euk_ASV_1148	Euk_ASV_1795	0.167049026279758
Euk_ASV_1233	Euk_ASV_1795	0.150493280357403
Euk_ASV_1408	Euk_ASV_1795	0.135129320902747
Euk_ASV_1577	Euk_ASV_1795	0.16444270416138
Euk_ASV_599	Euk_ASV_1797	0.137132351829024
Euk_ASV_1079	Euk_ASV_1797	0.17949946415917
Euk_ASV_16	Euk_ASV_1799	0.155802392276422
Euk_ASV_837	Euk_ASV_1799	0.134263615260631
Euk_ASV_78	Euk_ASV_1800	0.16923907904171
Euk_ASV_230	Euk_ASV_1800	0.151452940100773
Euk_ASV_325	Euk_ASV_1800	0.268978620030767
Euk_ASV_1216	Euk_ASV_1800	0.194740005863593
Euk_ASV_1219	Euk_ASV_1800	0.138721530191757
Euk_ASV_1220	Euk_ASV_1800	0.174172746167968
Euk_ASV_249	Euk_ASV_1801	0.129190418340628
Euk_ASV_447	Euk_ASV_1801	0.234344083330393
Euk_ASV_589	Euk_ASV_1801	0.194553373367641
Euk_ASV_779	Euk_ASV_1801	0.209263378020193
Euk_ASV_921	Euk_ASV_1801	0.133265590250512
Euk_ASV_936	Euk_ASV_1801	0.159412709717643
Euk_ASV_978	Euk_ASV_1801	0.194753516500323
Euk_ASV_1212	Euk_ASV_1801	0.196619655651077
Euk_ASV_1357	Euk_ASV_1801	0.222383507368142
Euk_ASV_1650	Euk_ASV_1801	0.143387636769152
Euk_ASV_852	Euk_ASV_1802	0.144747103075731
Euk_ASV_512	Euk_ASV_1803	0.160344284180177
Euk_ASV_1198	Euk_ASV_1803	0.313037366939395
Euk_ASV_936	Euk_ASV_1806	0.134963888813639
Euk_ASV_1343	Euk_ASV_1806	0.167065701565441
Euk_ASV_70	Euk_ASV_1809	0.132746968478307
Euk_ASV_460	Euk_ASV_1809	0.139321162253367
Euk_ASV_468	Euk_ASV_1809	0.172595680424256
Euk_ASV_904	Euk_ASV_1809	0.14172825626562
Euk_ASV_1521	Euk_ASV_1809	0.147706553378141
Euk_ASV_1553	Euk_ASV_1809	0.232472154284455
Euk_ASV_1633	Euk_ASV_1809	0.138718361418112
Euk_ASV_1659	Euk_ASV_1809	0.234177231311125
Euk_ASV_29	Euk_ASV_1810	0.173216296397921
Euk_ASV_807	Euk_ASV_1810	0.132630666028193
Euk_ASV_1183	Euk_ASV_1810	0.129487789347265
Euk_ASV_1611	Euk_ASV_1810	0.137490909757687
Euk_ASV_390	Euk_ASV_1811	0.145160314830265
Euk_ASV_409	Euk_ASV_1811	0.152128473297257
Euk_ASV_553	Euk_ASV_1811	0.132474174403574
Euk_ASV_706	Euk_ASV_1811	0.13943123157412
Euk_ASV_739	Euk_ASV_1811	0.203259599310245
Euk_ASV_1069	Euk_ASV_1811	0.167927058789108
Euk_ASV_1252	Euk_ASV_1811	0.142695165768991
Euk_ASV_1722	Euk_ASV_1811	0.142214666875068
Euk_ASV_923	Euk_ASV_1812	0.24886267161544
Euk_ASV_191	Euk_ASV_1814	0.168070844993813
Euk_ASV_216	Euk_ASV_1814	0.14603826288049
Euk_ASV_519	Euk_ASV_1814	0.15493044958715
Euk_ASV_640	Euk_ASV_1814	0.137196388907885
Euk_ASV_752	Euk_ASV_1814	0.147389694523091
Euk_ASV_1214	Euk_ASV_1814	0.130332529422802
Euk_ASV_1485	Euk_ASV_1814	0.144259202942142
Euk_ASV_1733	Euk_ASV_1814	0.132835635050885
Euk_ASV_184	Euk_ASV_1817	-0.13092540464142
Euk_ASV_61	Euk_ASV_1822	0.233742280185978
Euk_ASV_192	Euk_ASV_1822	0.143286210181939
Euk_ASV_262	Euk_ASV_1822	0.155316974800058
Euk_ASV_289	Euk_ASV_1822	0.16235428736594
Euk_ASV_890	Euk_ASV_1822	0.140252088328909
Euk_ASV_1440	Euk_ASV_1822	-0.180779391421188
Euk_ASV_1578	Euk_ASV_1822	0.134951511283646
Euk_ASV_260	Euk_ASV_1826	0.129410798806397
Euk_ASV_889	Euk_ASV_1826	0.227533378266254
Euk_ASV_925	Euk_ASV_1826	0.155031485188919
Euk_ASV_1108	Euk_ASV_1826	0.138920357431779
Euk_ASV_630	Euk_ASV_1829	-0.13328318032266
Euk_ASV_840	Euk_ASV_1829	0.145960173245915
Euk_ASV_280	Euk_ASV_1830	0.131661610379671
Euk_ASV_611	Euk_ASV_1830	0.161879027132706
Euk_ASV_700	Euk_ASV_1830	0.199457004576726
Euk_ASV_1243	Euk_ASV_1830	0.130898764802424
Euk_ASV_1404	Euk_ASV_1830	0.140947977660403
Euk_ASV_85	Euk_ASV_1832	0.150555557526402
Euk_ASV_309	Euk_ASV_1832	0.139484747807083
Euk_ASV_743	Euk_ASV_1832	0.23056944245258
Euk_ASV_1130	Euk_ASV_1832	0.162654091508302
Euk_ASV_1287	Euk_ASV_1832	0.139368074883422
Euk_ASV_1374	Euk_ASV_1832	0.132709485107068
Euk_ASV_365	Euk_ASV_1833	0.131273811576013
Euk_ASV_1428	Euk_ASV_1833	0.212716306880798
Euk_ASV_1680	Euk_ASV_1833	0.171172835011077
Euk_ASV_778	Euk_ASV_1835	0.212464438302824
Euk_ASV_1482	Euk_ASV_1835	0.15471419579567
Euk_ASV_381	Euk_ASV_1836	0.210505037724852
Euk_ASV_476	Euk_ASV_1836	0.197140013722608
Euk_ASV_1604	Euk_ASV_1837	0.133397560701943
Euk_ASV_372	Euk_ASV_1838	-0.16408217388899
Euk_ASV_1176	Euk_ASV_1838	0.146931638716933
Euk_ASV_310	Euk_ASV_1841	0.161116209212439
Euk_ASV_749	Euk_ASV_1841	0.146405652493562
Euk_ASV_899	Euk_ASV_1841	0.151288104847733
Euk_ASV_1010	Euk_ASV_1841	0.140886017829316
Euk_ASV_372	Euk_ASV_1844	0.194671308805615
Euk_ASV_1220	Euk_ASV_1844	0.213284294249436
Euk_ASV_1322	Euk_ASV_1844	0.195024692673138
Euk_ASV_1558	Euk_ASV_1844	0.305056211446014
Euk_ASV_189	Euk_ASV_1848	0.135281078914946
Euk_ASV_255	Euk_ASV_1848	0.1388456639586
Euk_ASV_907	Euk_ASV_1848	0.147387614427681
Euk_ASV_1081	Euk_ASV_1848	0.184910250298228
Euk_ASV_1731	Euk_ASV_1848	-0.136054049777188
Euk_ASV_207	Euk_ASV_1850	0.195310706990304
Euk_ASV_299	Euk_ASV_1850	0.160927292556913
Euk_ASV_354	Euk_ASV_1850	0.151023019295982
Euk_ASV_865	Euk_ASV_1850	0.188160485890251
Euk_ASV_1117	Euk_ASV_1850	0.225203543484903
Euk_ASV_1133	Euk_ASV_1850	0.148695019819997
Euk_ASV_1241	Euk_ASV_1850	0.183711456124887
Euk_ASV_1531	Euk_ASV_1850	0.143233994590317
Euk_ASV_240	Euk_ASV_1851	0.27571706379567
Euk_ASV_598	Euk_ASV_1851	0.156579273076096
Euk_ASV_1117	Euk_ASV_1851	0.209355316545624
Euk_ASV_144	Euk_ASV_1852	0.34655817664715
Euk_ASV_283	Euk_ASV_1852	0.134105996849204
Euk_ASV_520	Euk_ASV_1852	0.151597532303971
Euk_ASV_647	Euk_ASV_1852	0.170189558314824
Euk_ASV_1365	Euk_ASV_1852	0.175666133262422
Euk_ASV_1393	Euk_ASV_1852	0.145134364489556
Euk_ASV_194	Euk_ASV_1857	0.152500621954935
Euk_ASV_277	Euk_ASV_1857	0.217125689158326
Euk_ASV_329	Euk_ASV_1857	0.133110106953557
Euk_ASV_345	Euk_ASV_1857	0.139721902766632
Euk_ASV_389	Euk_ASV_1857	0.146663937595395
Euk_ASV_603	Euk_ASV_1857	0.277435523324258
Euk_ASV_1130	Euk_ASV_1857	0.129074796013413
Euk_ASV_1209	Euk_ASV_1857	0.1689794947578
Euk_ASV_1382	Euk_ASV_1857	0.158761882813305
Euk_ASV_1739	Euk_ASV_1857	0.173443026247726
Euk_ASV_1785	Euk_ASV_1857	0.131027981279376
Euk_ASV_215	Euk_ASV_1858	0.220256319217342
Euk_ASV_849	Euk_ASV_1858	0.15849124315935
Euk_ASV_416	Euk_ASV_1861	0.139175922802534
Euk_ASV_867	Euk_ASV_1861	0.206004756762994
Euk_ASV_1142	Euk_ASV_1861	0.159891234442259
Euk_ASV_1309	Euk_ASV_1861	0.154298900811716
Euk_ASV_1817	Euk_ASV_1861	0.132944645994784
Euk_ASV_570	Euk_ASV_1862	0.164834546914064
Euk_ASV_638	Euk_ASV_1862	0.202774651137099
Euk_ASV_882	Euk_ASV_1862	0.1296222207013
Euk_ASV_891	Euk_ASV_1862	0.135415009842847
Euk_ASV_1460	Euk_ASV_1862	0.20068152300504
Euk_ASV_1462	Euk_ASV_1862	0.199223139397768
Euk_ASV_375	Euk_ASV_1865	0.153346866529078
Euk_ASV_558	Euk_ASV_1865	0.149845360144136
Euk_ASV_599	Euk_ASV_1865	0.235463630980209
Euk_ASV_835	Euk_ASV_1865	0.219895352678413
Euk_ASV_996	Euk_ASV_1865	0.138335149741006
Euk_ASV_1050	Euk_ASV_1865	0.16331584342952
Euk_ASV_1215	Euk_ASV_1865	0.12945907576606
Euk_ASV_1382	Euk_ASV_1865	0.136276865499937
Euk_ASV_1464	Euk_ASV_1865	0.133768138328596
